4218,LFRN,medium_airport,Rennes-Saint-Jacques Airport,FR,FR-E,Rennes/Saint-Jacques,LFRN,
4219,LFRO,medium_airport,Lannion-Côte de Granit Airport,FR,FR-E,Lannion,LFRO,
28995,LFRP,small_airport,Ploërmel Loyat Airport,FR,FR-E,Rennes,LFRP,
4220,LFRQ,medium_airport,Quimper-Cornouaille Airport,FR,FR-E,Quimper/Pluguffan,LFRQ,
4221,LFRS,medium_airport,Nantes Atlantique Airport,FR,FR-R,Nantes,LFRS,
4222,LFRT,medium_airport,Saint-Brieuc-Armor Airport,FR,FR-E,Saint-Brieuc/Armor,LFRT,
4223,LFRU,medium_airport,Morlaix-Ploujean Airport,FR,FR-E,Morlaix/Ploujean,LFRU,
4224,LFRV,medium_airport,Vannes-Meucon Airport,FR,FR-E,Vannes/Meucon,LFRV,
28996,LFRW,small_airport,Avranches Le Val St Père Airport,FR,FR-P,Vannes,LFRW,
4225,LFRZ,medium_airport,Saint-Nazaire-Montoir Airport,FR,FR-R,Saint-Nazaire/Montoir,LFRZ,
28997,LFSA,small_airport,Besançon–Thise Airport,FR,FR-I,St Nazaire,LFSA,
4226,LFSB,large_airport,EuroAirport Basel-Mulhouse-Freiburg Airport,FR,FR-A,Bâle/Mulhouse,LFSB,
4227,LFSC,closed,Colmar-Meyenheim Air Base,FR,FR-A,Colmar/Meyenheim,LFSC,
4228,LFSD,medium_airport,Dijon-Bourgogne Airport,FR,FR-D,Dijon/Longvic,LFSD,
28998,LFSE,small_airport,Épinal Dogneville Airport,FR,FR-M,Dijon,LFSE,
4229,LFSF,medium_airport,Metz-Frescaty (BA 128) Air Base,FR,FR-M,Metz/Frescaty,LFSF,
4230,LFSG,medium_airport,Épinal-Mirecourt Airport,FR,FR-M,Épinal/Mirecourt,LFSG,
4231,LFSH,small_airport,Haguenau Airport,FR,FR-A,Haguenau,LFSH,
4232,LFSI,medium_airport,Saint-Dizier-Robinson (BA 113) Air Base,FR,FR-G,Saint-Dizier/Robinson,LFSI,
28999,LFSJ,small_airport,Sedan Douzy Airport,FR,FR-G,St Dizier,LFSJ,
29000,LFSK,small_airport,Vitry Le François Vauclerc Airport,FR,FR-G,St Dizier,LFSK,
29001,LFSL,closed,Toul Rosières Air Base,FR,FR-M,St Dizier,LFSL,
4233,LFSM,medium_airport,Montbéliard-Courcelles Airport,FR,FR-I,Montbéliard/Courcelles,LFSM,
4234,LFSN,medium_airport,Nancy-Essey Airport,FR,FR-M,Nancy/Essey,LFSN,
4235,LFSO,medium_airport,Nancy-Ochey (BA 133) Air Base,FR,FR-M,Nancy/Ochey,LFSO,
4236,LFSP,small_airport,Pontarlier Airport,FR,FR-I,Pontarlier,LFSP,
30786,LFSQ,small_airport,Fontaine Airport,FR,FR-I,Belfort,LFSQ,
4237,LFSR,medium_airport,Reims-Champagne (BA 112) Airport,FR,FR-G,Reims/Champagne,LFSR,
4238,LFST,medium_airport,Strasbourg Airport,FR,FR-A,Strasbourg,LFST,
29002,LFSU,small_airport,Langres Rolampont Airport,FR,FR-G,Strasbourg,LFSU,
29003,LFSV,small_airport,Pont St Vincent Airport,FR,FR-M,Strasbourg,LFSV,
29004,LFSW,small_airport,Épernay Plivot Airport,FR,FR-G,Strasbourg,LFSW,
4239,LFSX,medium_airport,Luxeuil-Saint-Sauveur (BA 116) Air Base,FR,FR-I,Luxeuil/Saint-Sauveur,LFSX,
29777,LFSY,small_airport,Cessy Baigneux les Juifs Airfield,FR,FR-G,,LFSY,
29005,LFSZ,small_airport,Vittel Champ De Course Airport,FR,FR-M,Luxeuil,LFSZ,
4240,LFTF,small_airport,Cuers-Pierrefeu Airport,FR,FR-U,Cuers/Pierrefeu,LFTF,
4241,LFTH,medium_airport,Toulon-Hyères Airport,FR,FR-U,Toulon/Hyères/Le Palyvestre,LFTH,
29006,LFTM,small_airport,Serres - La Bâtie-Montsaléon Airport,FR,FR-U,Hyeres,LFTM,
29007,LFTN,small_airport,La Grand'combe Airport,FR,FR-K,Hyeres,LFTN,
29008,LFTP,small_airport,Puimoisson Airport,FR,FR-U,Hyeres,LFTP,
29009,LFTQ,small_airport,Châteaubriant Pouancé Airport,FR,FR-R,Hyeres,LFTQ,
29010,LFTR,small_airport,Toulo(St Mandrier Navy) Airport,FR,FR-U,Hyeres,LFTR,
29011,LFTU,closed,Fréjus Airport,FR,FR-U,Fréjus,LFTU,
4242,LFTW,medium_airport,Nîmes-Arles-Camargue Airport,FR,FR-K,Nîmes/Garons,LFTW,
4243,LFTZ,small_airport,La Môle Airport,FR,FR-U,La Môle,LFTZ,
4244,LFVM,medium_airport,Miquelon Airport,PM,PM-ML,Miquelon,LFVM,
4245,LFVP,medium_airport,St Pierre Airport,PM,PM-SP,Saint-Pierre,LFVP,
4246,LFXA,medium_airport,Ambérieu Airport (BA 278),FR,FR-V,Ambérieu,LFXA,
29012,LFXB,small_airport,Saintes Thénac Airport,FR,FR-T,St Pierre I,LFXB,
29013,LFXC,small_airport,Vittel (Auzainvilliers) Airport,FR,FR-M,St Pierre I,LFXC,
29014,LFXG,small_airport,Bitche Airport,FR,FR-M,St Pierre I,LFXG,
29015,LFXH,small_airport,Le Valdahon Air Base,FR,FR-I,St Pierre I,LFXH,
29016,LFXI,small_airport,Apt St Christol Airport,FR,FR-U,St Pierre I,LFXI,
29017,LFXM,small_airport,Mourmelon Airport,FR,FR-G,St Pierre I,LFXM,
29018,LFXQ,small_airport,Coëtquidan Air Base,FR,FR-E,Guer,LFXQ,
29019,LFXR,small_airport,Rochefort Soubise Airport,FR,FR-T,St Pierre I,LFXR,
29020,LFXU,small_airport,Les Mureaux Airport,FR,FR-J,St Pierre I,LFXU,
4247,LFYD,small_airport,Damblain Airport,FR,FR-M,Damblain,LFYD,
29021,LFYG,small_airport,Cambrai Niergnies Airport,FR,FR-O,St Pierre I,LFYG,
29022,LFYH,small_airport,Broye Les Pesmes Airport,FR,FR-I,St Pierre I,LFYH,
29023,LFYK,small_airport,Marville Montmédy Airport,FR,FR-M,St Pierre I,LFYK,
29024,LFYL,small_airport,Lure Malbouhans Airport,FR,FR-I,St Pierre I,LFYL,
29025,LFYM,small_airport,Marigny Le Grand Airport,FR,FR-G,St Pierre I,LFYM,
29026,LFYR,small_airport,Romorantin Pruniers Airport,FR,FR-F,St Pierre I,LFYR,
29027,LFYS,small_airport,Ste Léocadie Airport,FR,FR-K,St Pierre I,LFYS,
29028,LFYT,medium_airport,Saint-Simon - Clastres Air Base,FR,FR-S,St Pierre I,LFYT,
3140,LG53,small_airport,Lamia Airport,GR,GR-06,Lamia,LG53,LG53
3141,LG54,small_airport,Tympaki Airport,GR,GR-91,Crete Island,LG54,LG54
3142,LG55,small_airport,Triodhon Airport,GR,GR-17,Triodhon,LG55,LG55
3143,LG56,small_airport,Olimboi Airport,GR,GR-85,Chios Island,LG56,LG56
4248,LGAD,medium_airport,Andravida Airport,GR,GR-14,Andravida,LGAD,
4249,LGAG,small_airport,Agrinion Airport,GR,GR-01,Agrinion,LGAG,
4250,LGAL,medium_airport,Dimokritos Airport,GR,GR-71,Alexandroupolis,LGAL,
42448,LGAM,heliport,Amphiali Heliport,GR,GR-A1,Salamis Island,LGAM,
29673,LGAT,small_airport,Athen Helenikon Airport,GR,GR-A1,Athens,LGAT,
4251,LGAV,large_airport,Eleftherios Venizelos International Airport,GR,GR-A1,Athens,LGAV,
4252,LGAX,small_airport,Alexandria Airport,GR,GR-53,Alexandria,LGAX,
4253,LGBL,medium_airport,Nea Anchialos Airport,GR,GR-43,Nea Anchialos,LGBL,
313896,LGE,small_airport,Mulan Airport,AU,AU-WA,Lake Gregory,,YUAN
4254,LGEL,medium_airport,Elefsis Airport,GR,GR-A1,Elefsina,LGEL,
29852,LGEP,small_airport,Epitalion Airport,GR,GR-14,Pyrgos,LGEP,
4255,LGHI,medium_airport,Chios Island National Airport,GR,GR-85,Chios Island,LGHI,
30281,LGHL,small_airport,Porto Cheli Airport,GR,GR-11,Porto Cheli,LGHL,
4256,LGIK,small_airport,Ikaria Airport,GR,GR-84,Ikaria Island,LGIK,
4257,LGIO,medium_airport,Ioannina Airport,GR,GR-33,Ioannina,LGIO,
4258,LGIR,large_airport,Heraklion International Nikos Kazantzakis Airport,GR,GR-91,Heraklion,LGIR,
4259,LGKA,small_airport,Kastoria National Airport,GR,GR-56,Kastoria,LGKA,
4260,LGKC,small_airport,Kithira Airport,GR,GR-A1,Kithira Island,LGKC,
4261,LGKF,medium_airport,Kefallinia Airport,GR,GR-23,Kefallinia Island,LGKF,
30014,LGKJ,small_airport,Kastelorizo Airport,GR,GR-81,Kastelorizo Island,LGKJ,
4262,LGKL,medium_airport,Kalamata Airport,GR,GR-17,Kalamata,LGKL,
4263,LGKM,small_airport,Amigdhaleon Airport,GR,GR-55,Filipos,LGKM,
30120,LGKN,small_airport,Marathon Kotroni Airport,GR,GR-A1,Marathon,LGKN,
4264,LGKO,medium_airport,Kos Airport,GR,GR-81,Kos Island,LGKO,
4265,LGKP,medium_airport,Karpathos Airport,GR,GR-81,Karpathos Island,LGKP,
4266,LGKR,medium_airport,Ioannis Kapodistrias International Airport,GR,GR-22,Kerkyra Island,LGKR,
4267,LGKS,small_airport,Kasos Airport,GR,GR-81,Kasos Island,LGKS,
4268,LGKV,medium_airport,Alexander the Great International Airport,GR,GR-55,Kavala,LGKV,
30004,LGKY,small_airport,Kalymnos Airport,GR,GR-81,Kalymnos Island,LGKY,
4269,LGKZ,medium_airport,Filippos Airport,GR,GR-58,Kozani,LGKZ,
4270,LGLE,small_airport,Leros Airport,GR,GR-81,Leros Island,LGLE,
4271,LGLM,small_airport,Limnos Airport,GR,GR-83,Limnos Island,LGLM,
4272,LGLR,small_airport,Larisa Airport,GR,GR-42,Larisa,LGLR,
42449,LGLX,heliport,Piraeus Heliport,GR,GR-A1,El Pireo Port,LGLX,
313897,LGM,closed,Laiagam Airport,PG,PG-EPW,Laiagam,,
4273,LGMG,small_airport,Megara Airport,GR,GR-A1,Megara,LGMG,
4274,LGMK,medium_airport,Mikonos Airport,GR,GR-82,Mykonos Island,LGMK,
30139,LGML,small_airport,Milos Airport,GR,GR-82,Milos Island,LGML,
30114,LGMR,small_airport,Marathon Wasser Airport,GR,GR-A1,Marathon,LGMR,
4275,LGMT,medium_airport,Mytilene International Airport,GR,GR-83,Mytilene,LGMT,
302389,LGN,small_airport,Linga Linga Airport,PG,PG-WBK,Linga Linga,AYLL,LLA
30182,LGNX,small_airport,Naxos Airport,GR,GR-82,Naxos Island,LGNX,
30243,LGPA,small_airport,Paros Airport,GR,GR-82,Paros Island,LGPA,
4276,LGPL,small_airport,Astypalaia Airport,GR,GR-81,Astypalaia Island,LGPL,
4277,LGPZ,medium_airport,Aktion National Airport,GR,GR-34,Preveza/Lefkada,LGPZ,
4278,LGRD,small_airport,Maritsa Airport,GR,GR-81,Rodes Island,LGRD,
4279,LGRP,medium_airport,Diagoras Airport,GR,GR-81,Rodes Island,LGRP,
28104,LGRS,small_airport,Logan Reserve Airport,AU,AU-QLD,,LGRS,LGRS
4280,LGRX,medium_airport,Araxos Airport,GR,GR-13,Patras,LGRX,
4281,LGSA,medium_airport,Chania International Airport,GR,GR-94,Souda,LGSA,
30402,LGSD,small_airport,Sedes Airport,GR,GR-54,Sedes,LGSD,
4282,LGSK,medium_airport,Skiathos Island National Airport,GR,GR-43,Skiathos,LGSK,
4283,LGSM,medium_airport,Samos Airport,GR,GR-84,Samos Island,LGSM,
4284,LGSO,small_airport,Syros Airport,GR,GR-82,Syros Island,LGSO,
4285,LGSP,small_airport,Sparti Airport,GR,GR-16,Sparti,LGSP,
4286,LGSR,medium_airport,Santorini Airport,GR,GR-82,Santorini Island,LGSR,
4287,LGST,medium_airport,Sitia Airport,GR,GR-92,Crete Island,LGST,
4288,LGSV,small_airport,Stefanovikion Airport,GR,GR-43,Stefanovilion,LGSV,
4289,LGSY,small_airport,Skiros Airport,GR,GR-04,Skiros Island,LGSY,
4290,LGTG,medium_airport,Tanagra Airport,GR,GR-03,Tanagra,LGTG,
4291,LGTL,small_airport,Kasteli Airport,GR,GR-91,Crete Island,LGTL,
4292,LGTP,small_airport,Tripolis Airport,GR,GR-12,Trípoli,LGTP,
4293,LGTS,large_airport,Thessaloniki Macedonia International Airport,GR,GR-54,Thessaloniki,LGTS,
4294,LGTT,small_airport,Tatoi Airport,GR,GR-A1,Tatoi,LGTT,
42450,LGVO,closed,Volos Army Airport,GR,GR-43,Volos,LGVO,
4295,LGZA,medium_airport,Dionysios Solomos Airport,GR,GR-21,Zakynthos Island,LGZA,
309204,LH0,small_airport,Hertelendy Kastely Field,HU,HU-U-A,,LH01,
3261,LH58,closed,Csákvár Airport,HU,HU-FE,Csákvár,,
43993,LHBA,small_airport,Balassagyarmat Airport,HU,HU-NO,Balassagyarmat,LHBA,
29691,LHBC,small_airport,Békéscsaba Glider Airport,HU,HU-BE,Békéscsaba,LHBC,
4296,LHBP,large_airport,Budapest Ferenc Liszt International Airport,HU,HU-PE,Budapest,LHBP,
29732,LHBS,small_airport,Budaörs Glider Airport,HU,HU-BU,Budaörs,LHBS,
4297,LHDC,medium_airport,Debrecen International Airport,HU,HU-HB,Debrecen,LHDC,
29831,LHDK,small_airport,Dunakeszi Airport,HU,HU-PE,Dunakeszi,LHDK,
29832,LHDV,small_airport,Dunaújváros Glider Airport,HU,HU-FE,Dunaújváros,LHDV,
43982,LHEC,small_airport,Érsekcsanád Airport,HU,HU-BK,Érsekcsanád,LHEC,
43033,LHEM,small_airport,Esztergom Airport,HU,HU-KE,Esztergom,LHEM,
309451,LHER,small_airport,Eger Airport,HU,HU-HE,Eger,LHER,
43034,LHFH,small_airport,Farkashegy Airport,HU,HU-PE,Farkashegy,LHFH,
4298,LHFM,small_airport,Fertőszentmiklós Airport,HU,HU-GS,Fertőszentmiklós,LHFM,
31817,LHGD,small_airport,Gödöllő Airport,HU,HU-PE,Gödöllő,LHGD,
43980,LHGM,small_airport,Gyomai Airport,HU,HU-BE,Gyomai,LHGM,
309481,LHGR,small_airport,Gyúró Airport,HU,HU-FE,Gyúró,LHGR,
43035,LHGY,small_airport,Gyöngyös Pipishegy Airport,HU,HU-HE,Gyöngyös Pipishegy,LHGY,
43032,LHHH,small_airport,Hármashatárhegy Airport,HU,HU-BU,Budapest,LHHH,
29934,LHHO,small_airport,Hajdúszoboszló Airport,HU,HU-HB,Hajdúszoboszló,LHHO,
29987,LHJK,small_airport,Jakabszállás Airport,HU,HU-BK,Jakabszállás,LHJK,
43984,LHKC,heliport,Kecel Heliport,HU,HU-BK,Kecel,LHKC,
43036,LHKD,small_airport,Kecskéd Airport,HU,HU-KE,Kecskéd,LHKD,
4299,LHKE,medium_airport,Kecskemét Airport,HU,HU-BK,Kecskemét,LHKE,
30029,LHKH,small_airport,Kiskunfélegyháza Airport,HU,HU-BK,Kiskunfélegyháza,LHKH,
46653,lhkk,small_airport,Kiskunlacháza-airport,HU,HU-PE,Budapest,LHKK,
30009,LHKV,small_airport,Kaposvar Kaposújlak Airport,HU,HU-SO,Kaposújlak,LHKV,
30143,LHMC,small_airport,Miskolc Airport,HU,HU-BZ,Miskolc,LHMC,
29841,LHMR,small_airport,Eger Maklár Airport,HU,HU-HE,Eger,LHMR,
30178,LHNK,small_airport,Nagykanizsa Airport,HU,HU-ZA,Nagykanizsa,LHNK,
4300,LHNY,small_airport,Nyíregyháza Airport,HU,HU-SZ,Nyíregyháza,LHNY,
4301,LHOY,small_airport,Őcsény Airport,HU,HU-TO,Őcsény,LHOY,
30239,LHPA,small_airport,Pápa Air Base,HU,HU-VE,Pápa,LHPA,
4302,LHPP,medium_airport,Pécs-Pogány Airport,HU,HU-BA,Pécs-Pogány,LHPP,
4303,LHPR,medium_airport,Győr-Pér International Airport,HU,HU-GS,Győr,LHPR,
4304,LHSA,small_airport,Szentkirályszabadja Airport,HU,HU-VE,Szentkirályszabadja,LHSA,
29681,LHSK,small_airport,Siófok-Kiliti Airport,HU,HU-SO,Siófok-Kiliti,LHSK,
4305,LHSM,medium_airport,Sármellék International Airport,HU,HU-ZA,Sármellék,LHSM,
4306,LHSN,medium_airport,Szolnok Airport,HU,HU-JN,Szolnok,LHSN,
30457,LHSS,small_airport,Szolnok-Szandaszőlős Sport Airport,HU,HU-JN,Szolnok-Szandaszőlős,LHSS,
30456,LHSY,small_airport,Szombathely Info Airport,HU,HU-VA,Szombathely,LHSY,
30455,LHSZ,small_airport,Szentes Aerodrome,HU,HU-CS,Szentes,LHSZ,
30003,LHTA,medium_airport,Taszár Air Base,HU,HU-SO,Taszár,LHTA,
30488,LHTL,medium_airport,Tököl Airport,HU,HU-PE,Tököl,LHTL,
30454,LHUD,small_airport,Szeged Glider Airport,HU,HU-CS,Szeged,LHUD,
30575,LHZA,small_airport,Zalaegerszeg Airport,HU,HU-ZA,Zalaegerszeg,LHZA,
309480,LHZK,small_airport,Zalakaros Airport,HU,HU-ZA,Zalakaros,LHZK,
29414,LIAF,small_airport,Foligno Airport,IT,IT-55,Foligno,LIAF,
4307,LIAP,small_airport,L'Aquila–Preturo Airport,IT,IT-65,L'Aquila,LIAP,
29415,LIAQ,small_airport,Aquino Airport,IT,IT-62,Aquino,LIAQ,
29416,LIAU,small_airport,Capua Airport,IT,IT-72,Capua,LIAU,
4308,LIBA,medium_airport,Amendola Airport,IT,IT-75,Foggia,LIBA,
4309,LIBC,medium_airport,Crotone Airport,IT,IT-78,Crotone,LIBC,
4310,LIBD,large_airport,Bari Karol Wojtyła Airport,IT,IT-75,Bari,LIBD,
4311,LIBF,medium_airport,"Foggia ""Gino Lisa"" Airport",IT,IT-75,Foggia,LIBF,
4312,LIBG,medium_airport,"Taranto-Grottaglie ""Marcello Arlotta"" Airport",IT,IT-75,Grottaglie,LIBG,
4313,LIBN,medium_airport,Lecce Galatina Air Base,IT,IT-75,,LIBN,
4314,LIBP,medium_airport,Pescara International Airport,IT,IT-65,Pescara,LIBP,
4315,LIBR,medium_airport,Brindisi – Salento Airport,IT,IT-75,Brindisi,LIBR,
4316,LIBV,medium_airport,Gioia Del Colle Airport,IT,IT-75,Gioia Del Colle,LIBV,
31821,LIBX,small_airport,Martina Franca Air Force Base,IT,IT-75,Martina Franca,LIBX,
4317,LICA,medium_airport,Lamezia Terme Airport,IT,IT-78,Lamezia Terme,LICA,
298716,LICB,medium_airport,Comiso Airport,IT,IT-82,Comiso,LICB,
4318,LICC,large_airport,Catania-Fontanarossa Airport,IT,IT-82,Catania,LICC,
4319,LICD,medium_airport,Lampedusa Airport,IT,IT-82,Lampedusa,LICD,
4320,LICG,medium_airport,Pantelleria Airport,IT,IT-82,Pantelleria,LICG,
4321,LICJ,large_airport,Falcone–Borsellino Airport,IT,IT-82,Palermo,LICJ,
31822,LICL,small_airport,Aviosuperficie Airone,IT,IT-82,Gela,,
4322,LICP,medium_airport,Palermo-Boccadifalco Airport,IT,IT-82,Palermo,LICP,
4323,LICR,medium_airport,Reggio Calabria Airport,IT,IT-78,Reggio Calabria,LICR,
4324,LICT,medium_airport,Vincenzo Florio Airport Trapani-Birgi,IT,IT-82,Trapani,LICT,
4325,LICZ,medium_airport,Sigonella Airport,IT,IT-82,,LICZ,
4326,LIDA,small_airport,Asiago Airport,IT,IT-34,Vicenza,LIDA,
29417,LIDB,small_airport,Belluno Airport,IT,IT-34,Belluno,LIDB,
31823,LIDC,small_airport,Cà Negra Airport,IT,IT-34,Cà Negra,LIDC,
4327,LIDE,small_airport,Reggio Emilia Airport,IT,IT-45,Reggio Emilia,LIDE,
29418,LIDF,small_airport,Fano Airport,IT,IT-57,Fano,LIDF,
29419,LIDG,small_airport,Lugo Di Romagna Airport,IT,IT-45,Lugo,LIDG,
29420,LIDH,small_airport,Thiene Airport,IT,IT-34,Vicenza,LIDH,
31824,LIDI,closed,Cortina Airport,IT,IT-34,Cortina D'Ampezzo,LIDI,
29421,LIDL,small_airport,Legnago Airport,IT,IT-34,Legnago,LIDL,
44004,LIDM,medium_airport,Mantova Airport,IT,IT-25,Mantova,LIDM,
29422,LIDP,small_airport,Pavullo Airport,IT,IT-45,Pavullo,LIDP,
4328,LIDR,medium_airport,Ravenna Airport,IT,IT-45,Ravenna,LIDR,
4329,LIDT,medium_airport,Trento-Mattarello Airport,IT,IT-32,Trento,LIDT,
29423,LIDU,small_airport,Carpi-Budrione Airport,IT,IT-45,Modena,LIDU,
30298,LIDV,small_airport,Prati Vecchi D'Aguscello Airport,IT,IT-45,Ferrara,LIDV,
30380,LIDW,small_airport,Salgareda Carrer Airport,IT,IT-34,Salgareda,LIDW,
4330,LIEA,medium_airport,Alghero-Fertilia Airport,IT,IT-88,Alghero,LIEA,
4331,LIED,medium_airport,Decimomannu Airport,IT,IT-88,Decimomannu,LIED,
4332,LIEE,large_airport,Cagliari Elmas Airport,IT,IT-88,Cagliari,LIEE,
4333,LIEO,medium_airport,Olbia Costa Smeralda Airport,IT,IT-88,Olbia,LIEO,
29424,LIER,small_airport,Oristano-Fenosu Airport,IT,IT-88,Oristano,LIER,
4334,LIET,medium_airport,Tortolì Airport,IT,IT-88,Arbatax,LIET,
29425,LILA,medium_airport,Alessandria Airport,IT,IT-21,Alessandria,LILA,
29426,LILB,small_airport,Alzate Brianza Airport,IT,IT-25,Como,LILB,
29748,LILC,small_airport,Calcinate Del Pesce Airport,IT,IT-25,Varese,LILC,
4335,LILE,medium_airport,Biella-Cerrione Airport,IT,IT-21,Biella,LILE,
29427,LILG,small_airport,Vergiate Airport,IT,IT-25,Milano,LILG,
4336,LILH,small_airport,Voghera-Rivanazzano Airport,IT,IT-25,Voghera,LILH,
29428,LILI,medium_airport,Vercelli Airport,IT,IT-21,Vercelli,LILI,
29429,LILM,medium_airport,Casale Monferrato Airport,IT,IT-21,Casale Monferrato,LILM,
4337,LILN,medium_airport,Varese-Venegono Airport,IT,IT-25,Varese,LILN,
30429,LILO,small_airport,Sondrio Caiolo Airport,IT,IT-25,Caiolo,LILO,
29430,LILQ,small_airport,Massa Cinquale Airport,IT,IT-52,Marina Di Massa,LILQ,
29431,LILR,small_airport,Cremona-Migliaro Airport,IT,IT-25,Cremona,LILR,
44002,LILS,heliport,Clusone Heliport,IT,IT-25,Clusone,LILS,
29432,LILV,small_airport,Valbrembo Airport,IT,IT-25,Bergamo,LILV,
44003,LILY,seaplane_base,Como (Idroscalo - Water Ad) Hidroport,IT,IT-25,Como,LILY,
4338,LIMA,medium_airport,Torino-Aeritalia Airport,IT,IT-21,Torino,LIMA,
4339,LIMB,small_airport,Milano-Bresso Airport,IT,IT-25,Milano,LIMB,
4340,LIMC,large_airport,Malpensa International Airport,IT,IT-25,Milan,LIMC,
4341,LIME,large_airport,Il Caravaggio International Airport,IT,IT-25,Bergamo,LIME,
4342,LIMF,large_airport,Turin Airport,IT,IT-21,Torino,LIMF,
4343,LIMG,medium_airport,Villanova D'Albenga International Airport,IT,IT-42,Albenga,LIMG,
4344,LIMJ,large_airport,Genoa Cristoforo Colombo Airport,IT,IT-42,Genova,LIMJ,
4345,LIML,large_airport,Linate Airport,IT,IT-25,Milan,LIML,
4346,LIMN,medium_airport,Cameri Airport [MIL],IT,IT-21,Cameri (NO),LIMN,
4347,LIMP,medium_airport,Parma Airport,IT,IT-45,Parma,LIMP,
30196,LIMR,medium_airport,Novi Ligure Airport,IT,IT-21,Novi Ligure,LIMR,
4348,LIMS,medium_airport,Piacenza Airport,IT,IT-45,Piacenza,LIMS,
4349,LIMW,medium_airport,Aosta Airport,IT,IT-23,Aosta,LIMW,
4350,LIMZ,large_airport,Cuneo International Airport,IT,IT-21,Cuneo,LIMZ,
29433,LINL,small_airport,Lecce-San Cataldo Airport,IT,IT-75,Lecce,LINL,
29443,LIPA,medium_airport,Aviano Air Base,IT,IT-36,Aviano,LIPA,
4352,LIPB,medium_airport,Bolzano Airport,IT,IT-32,Bolzano,LIPB,
4353,LIPC,medium_airport,Cervia Air Force Base,IT,IT-45,Cervia,LIPC,
29434,LIPD,small_airport,Udine-Campoformido Air Base,IT,IT-36,Udine,LIPD,
4354,LIPE,large_airport,Bologna Guglielmo Marconi Airport,IT,IT-45,Bologna,LIPE,
29435,LIPF,small_airport,Ferrara Airport,IT,IT-45,Ferrara,LIPF,
29436,LIPG,small_airport,Gorizia Airport,IT,IT-36,Gorizia,LIPG,
4355,LIPH,large_airport,Treviso-Sant'Angelo Airport,IT,IT-34,Treviso,LIPH,
4356,LIPI,medium_airport,Rivolto Air Base,IT,IT-36,Codroipo,LIPI,
4357,LIPK,medium_airport,Forlì Airport,IT,IT-45,Forlì,LIPK,
4358,LIPL,medium_airport,Ghedi Airport,IT,IT-25,Ghedi,LIPL,
29437,LIPM,small_airport,Modena-Marzaglia Airport,IT,IT-45,Modena,LIPM,
4359,LIPN,small_airport,Verona-Boscomantico Airport,IT,IT-34,Verona,LIPN,
4360,LIPO,medium_airport,Brescia Airport,IT,IT-25,Montichiari,LIPO,
4361,LIPQ,medium_airport,Trieste–Friuli Venezia Giulia Airport,IT,IT-36,Trieste,LIPQ,
4362,LIPR,medium_airport,Federico Fellini International Airport,IT,IT-45,Rimini,LIPR,
4363,LIPS,medium_airport,Istrana Airport,IT,IT-34,Istrana,LIPS,
4364,LIPT,medium_airport,Vicenza Airport,IT,IT-34,Vicenza,LIPT,
4365,LIPU,medium_airport,Padova Airport,IT,IT-34,Padova,LIPU,
29438,LIPV,small_airport,Venice-Lido Airport,IT,IT-34,Venezia,LIPV,
4366,LIPX,large_airport,Verona Villafranca Airport,IT,IT-34,Verona,LIPX,
4367,LIPY,medium_airport,Ancona Falconara Airport,IT,IT-57,Ancona,LIPY,
4368,LIPZ,large_airport,Venice Marco Polo Airport,IT,IT-34,Venice,LIPZ,
29439,LIQB,small_airport,Arezzo Airport,IT,IT-52,Arezzo,LIQB,
29440,LIQL,small_airport,Lucca-Tassignano Airport,IT,IT-52,Lucca,LIQL,
30337,LIQN,small_airport,Rieti Airport,IT,IT-62,Rieti,LIQN,
4369,LIQS,medium_airport,Siena-Ampugnano Airport,IT,IT-52,Siena,LIQS,
29441,LIQW,medium_airport,Sarzana-Luni Airport,IT,IT-42,Sarzana,LIQW,
4370,LIRA,large_airport,Ciampino–G. B. Pastine International Airport,IT,IT-62,Roma,LIRA,
4371,LIRE,medium_airport,Pratica Di Mare Airport,IT,IT-62,Pomezia,LIRE,
4372,LIRF,large_airport,Leonardo da Vinci–Fiumicino Airport,IT,IT-62,Rome,LIRF,
4373,LIRG,medium_airport,Guidonia Airport,IT,IT-62,Guidonia,LIRG,
29442,LIRH,small_airport,Frosinone Military Airport,IT,IT-62,Frosinone,LIRH,
4374,LIRI,medium_airport,Salerno Costa d'Amalfi Airport,IT,IT-72,Salerno,LIRI,
4375,LIRJ,medium_airport,Marina Di Campo Airport,IT,IT-52,Marina  Di Campo,LIRJ,
4376,LIRL,medium_airport,Latina Airport,IT,IT-62,Latina,LIRL,
4377,LIRM,medium_airport,Grazzanise Airport,IT,IT-72,Caserta,LIRM,
4378,LIRN,large_airport,Naples International Airport,IT,IT-72,Nápoli,LIRN,
4379,LIRP,large_airport,Pisa International Airport,IT,IT-52,Pisa,LIRP,
4380,LIRQ,medium_airport,Peretola Airport,IT,IT-52,Firenze,LIRQ,
4381,LIRS,medium_airport,Grosseto Airport,IT,IT-52,Grosetto,LIRS,
4382,LIRU,medium_airport,Urbe Airport,IT,IT-62,Roma,LIRU,
4383,LIRV,medium_airport,Viterbo Airport,IT,IT-62,Viterbo,LIRV,
4384,LIRZ,medium_airport,Perugia San Francesco d'Assisi – Umbria International Airport,IT,IT-55,Perugia,LIRZ,
309714,LIVD,small_airport,Dobbiaco - Toblach Airport,IT,IT-U-A,,LIVD,
